Animal,DOB,Date,Sex,BW,Genotype,pain,trial,data,,Housing,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 2.23 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.19 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.31 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.37 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.48 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.65 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.68 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.55 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.33 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.20 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.21 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.30 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.35 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.39 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -0.95 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -5.83 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -4.46 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -21.75 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -67.73 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -67.02 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: -6.11 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: 2.56 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: 2.10 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: 1.96 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: 1.72 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,Reading: 1.41 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.93 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.11 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.20 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.18 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.15 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.14 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.11 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.10 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.01 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.89 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.88 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.92 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.95 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -1.97 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.00 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.05 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.20 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.33 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.39 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -2.64 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -7.40 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -20.20 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -60.31 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -91.71 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: -24.20 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: 2.11 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: 1.99 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: 1.68 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: 1.22 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,Reading: 0.84 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -0.18 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -1.98 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -3.68 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -3.51 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -6.15 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -6.50 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -7.00 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -6.84 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -5.95 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -5.34 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -3.31 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -1.21 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -1.56 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -3.30 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -7.89 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -10.73 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -12.11 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -16.16 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -24.38 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -12.96 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -1.70 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -0.59 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: -0.01 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.25 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.15 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.02 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.01 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.05 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.10 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.11 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.08 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.13 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,1,Reading: 0.14 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,eading: 0.60 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: 0.62 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: 0.58 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: 0.34 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: 0.12 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: 0.02 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.03 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.04 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.20 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -1.91 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -4.69 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -5.84 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -4.94 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -3.28 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -3.69 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -5.53 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -10.81 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -12.76 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -3.17 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.66 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.30 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,2,Reading: -0.28 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.80 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.68 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.52 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.28 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.09 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 0.87 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 0.66 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 0.52 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 0.18 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -3.46 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -6.62 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -9.23 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -8.13 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -7.70 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -10.85 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -19.32 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: -13.72 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 1.05 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 2.35 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 2.61 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 2.48 grams,,30 deg,,,,,,,,,,,,,
HWM14,,8.15.19,M,17.2,FLD,no,3,Reading: 2.25 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.52 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.59 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.50 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.37 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.25 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.24 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.31 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.32 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.24 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.20 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.33 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -0.50 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -2.19 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -1.28 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -3.35 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -26.15 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -68.44 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -85.11 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: -23.65 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: 5.51 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: 5.11 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: 4.28 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: 3.66 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,Reading: 3.31 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 1.24 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.88 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.58 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.26 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.06 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.06 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.07 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 0.10 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.10 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.28 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.39 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.52 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.61 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -0.69 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -1.04 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -8.85 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -19.15 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -40.33 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -78.10 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: -27.43 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 3.06 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 3.25 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 3.19 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 2.99 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 2.60 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 2.30 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,Reading: 2.16 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 2.81 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 2.40 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 2.01 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.84 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.81 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.80 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.64 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.54 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.43 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.17 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.07 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.09 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 0.62 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: -6.27 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: -13.78 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: -29.11 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: -80.16 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: -48.13 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 1.68 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 4.29 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 4.09 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 3.63 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 3.21 grams,,30 deg,,,,,,,,,,,,,
HWM15,,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,Reading: 2.91 grams,,30 deg,,,,,,,,,,,,,
